idbase,ponderador,variable,value,sort_value
1658.0,1.217562046721443,identificador,Envio,
298.0,1.217562046721443,identificador,QryLink,
940.0,1.2099187387061097,identificador,Envio,
1297.0,0.9357676922988912,identificador,Envio,
1748.0,1.1847591449646682,identificador,Envio,
1795.0,0.8455146423265579,identificador,Envio,
1879.0,1.2099187387061097,identificador,Envio,
1924.0,1.0161758522009203,identificador,Envio,
2084.0,0.9357676922988912,identificador,Envio,
1680.0,0.8689247454382582,identificador,Envio,
301.0,0.6863097088348782,identificador,Envio,
1865.0,0.8634700259113033,identificador,Envio,
2185.0,1.217562046721443,identificador,Envio,
2241.0,0.8455146423265579,identificador,Envio,
613.0,0.8455146423265579,identificador,Envio,
1571.0,0.6863097088348782,identificador,Envio,
1644.0,0.8689247454382582,identificador,QryLink,
772.0,1.1847591449646682,identificador,Envio,
1497.0,1.1847591449646682,identificador,Envio,
1913.0,1.2099187387061097,identificador,Envio,
2168.0,1.0161758522009203,identificador,Envio,
2223.0,0.8689247454382582,identificador,Envio,
2076.0,1.1847591449646682,identificador,Envio,
2091.0,0.6793466909860374,identificador,Envio,
1450.0,1.2099187387061097,identificador,Envio,
1757.0,0.8455146423265579,identificador,Envio,
990.0,1.423894482151761,identificador,Envio,
1855.0,1.1847591449646682,identificador,Envio,
1895.0,0.9721348990956188,identificador,Envio,
1317.0,1.1847591449646682,identificador,Envio,
1775.0,0.6678195218138128,identificador,Envio,
749.0,0.6678195218138128,identificador,Envio,
1296.0,0.9357676922988912,identificador,Envio,
412.0,0.8689247454382582,identificador,Envio,
1420.0,0.8634700259113033,identificador,Envio,
1687.0,0.8689247454382582,identificador,Envio,
1100.0,1.217562046721443,identificador,Envio,
2252.0,1.1847591449646682,identificador,Envio,
1176.0,0.6981560353645274,identificador,Envio,
764.0,1.1847591449646682,identificador,Envio,
973.0,1.423894482151761,identificador,Envio,
1313.0,0.9357676922988912,identificador,Envio,
1457.0,1.2099187387061097,identificador,Envio,
1718.0,0.9616766678135392,identificador,Envio,
1735.0,0.6678195218138128,identificador,Envio,
1779.0,0.8455146423265579,identificador,QryLink,
1866.0,1.2099187387061097,identificador,Envio,
1893.0,0.8634700259113033,identificador,Envio,
2058.0,0.9616766678135392,identificador,Envio,
2083.0,0.8455146423265579,identificador,Envio,
2132.0,0.8634700259113033,identificador,Envio,
2142.0,0.8634700259113033,identificador,Envio,
657.0,0.6678195218138128,identificador,QryLink,
1752.0,0.8455146423265579,identificador,Envio,
1897.0,0.6820013645392717,identificador,Envio,
2065.0,1.217562046721443,identificador,Envio,
2093.0,0.9357676922988912,identificador,Envio,
1681.0,1.217562046721443,identificador,Envio,
734.0,0.9357676922988912,identificador,Envio,
1078.0,1.217562046721443,identificador,Envio,
1325.0,0.8455146423265579,identificador,Envio,
1483.0,1.0161758522009203,identificador,Envio,
1579.0,0.8689247454382582,identificador,Envio,
1679.0,1.217562046721443,identificador,Envio,
1878.0,1.2099187387061097,identificador,Envio,
2095.0,0.8455146423265579,identificador,QryLink,
2163.0,1.423894482151761,identificador,Envio,
306.0,0.8689247454382582,identificador,Envio,
421.0,0.9616766678135392,identificador,Envio,
1131.0,1.217562046721443,identificador,Envio,
1178.0,0.8689247454382582,identificador,Envio,
1180.0,0.6863097088348782,identificador,Envio,
1751.0,0.9357676922988912,identificador,Envio,
1767.0,0.9357676922988912,identificador,Envio,
1831.0,1.1847591449646682,identificador,Envio,
748.0,1.1847591449646682,identificador,Envio,
1287.0,0.9357676922988912,identificador,Envio,
1435.0,0.8634700259113033,identificador,Envio,
1857.0,0.8634700259113033,identificador,Envio,
1905.0,1.2099187387061097,identificador,Envio,
2143.0,1.2099187387061097,identificador,Envio,
2265.0,1.2099187387061097,identificador,Envio,
547.0,0.8455146423265579,identificador,Envio,
1268.0,0.8455146423265579,identificador,Envio,
1386.0,1.1847591449646682,identificador,Envio,
1647.0,1.217562046721443,identificador,Envio,
1770.0,1.1847591449646682,identificador,Envio,
1802.0,0.8455146423265579,identificador,Envio,
2177.0,0.8455146423265579,identificador,Envio,
2296.0,0.9616766678135392,identificador,Envio,
381.0,1.217562046721443,identificador,Envio,
519.0,0.8689247454382582,identificador,Envio,
681.0,0.6678195218138128,identificador,QryLink,
977.0,1.423894482151761,identificador,Envio,
1269.0,0.8455146423265579,identificador,QryLink,
1280.0,1.1847591449646682,identificador,Envio,
1341.0,0.6678195218138128,identificador,Envio,
359.0,1.217562046721443,identificador,Envio,
1152.0,0.8689247454382582,identificador,QryLink,
1701.0,0.8689247454382582,identificador,Envio,
1838.0,0.8455146423265579,identificador,Envio,
2176.0,0.8689247454382582,identificador,Envio,
7.0,0.8455146423265579,identificador,Envio,
482.0,1.217562046721443,identificador,Envio,
955.0,0.9556396933504712,identificador,Envio,
1242.0,0.8455146423265579,identificador,Envio,
1308.0,0.8455146423265579,identificador,Envio,
2276.0,0.6863097088348782,identificador,Envio,
1473.0,0.8026142159149764,identificador,Envio,
1496.0,1.2099187387061097,identificador,Envio,
1825.0,0.8455146423265579,identificador,Envio,
325.0,1.217562046721443,identificador,Envio,
1217.0,0.6863097088348782,identificador,Envio,
1263.0,0.6678195218138128,identificador,Envio,
1582.0,0.8689247454382582,identificador,Envio,
382.0,1.217562046721443,identificador,QryLink,
1846.0,0.8455146423265579,identificador,Envio,
1307.0,1.1847591449646682,identificador,Envio,
852.0,0.6820013645392717,identificador,Envio,
2068.0,1.217562046721443,identificador,Envio,
448.0,0.8689247454382582,identificador,Envio,
767.0,0.8455146423265579,identificador,QryLink,
827.0,0.6820013645392717,identificador,Envio,
1218.0,1.217562046721443,identificador,Envio,
1469.0,1.423894482151761,identificador,Envio,
2053.0,1.217562046721443,identificador,QryLink,
2192.0,0.8689247454382582,identificador,Envio,
2194.0,0.8689247454382582,identificador,QryLink,
1598.0,0.8689247454382582,identificador,QryLink,
2042.0,0.8689247454382582,identificador,Envio,
2230.0,0.8455146423265579,identificador,Envio,
268.0,0.8689247454382582,identificador,Envio,
994.0,0.8689247454382582,identificador,Envio,
1504.0,0.8455146423265579,identificador,Envio,
1692.0,1.217562046721443,identificador,Envio,
1781.0,0.8455146423265579,identificador,Envio,
2077.0,0.8455146423265579,identificador,QryLink,
2222.0,1.217562046721443,identificador,Envio,
175.0,0.8689247454382582,identificador,Envio,
376.0,0.8689247454382582,identificador,Envio,
418.0,0.8689247454382582,identificador,Envio,
473.0,0.6863097088348782,identificador,QryLink,
892.0,0.8634700259113033,identificador,Envio,
1137.0,0.9616766678135392,identificador,Envio,
1146.0,0.8689247454382582,identificador,Envio,
1214.0,1.217562046721443,identificador,Envio,
1655.0,1.217562046721443,identificador,Envio,
1685.0,0.6863097088348782,identificador,Envio,
1996.0,0.8689247454382582,identificador,Envio,
2200.0,0.8689247454382582,identificador,QryLink,
1141.0,0.6863097088348782,identificador,Envio,
2174.0,1.2099187387061097,identificador,Envio,
4.0,0.9357676922988912,identificador,Envio,
695.0,0.8455146423265579,identificador,Envio,
732.0,0.9357676922988912,identificador,Envio,
1004.0,0.6820013645392717,identificador,Envio,
1378.0,1.1847591449646682,identificador,Envio,
1382.0,1.1847591449646682,identificador,Envio,
1808.0,0.8455146423265579,identificador,Envio,
1836.0,1.1847591449646682,identificador,Envio,
1858.0,1.2099187387061097,identificador,Envio,
2124.0,0.8455146423265579,identificador,Envio,
2251.0,0.6678195218138128,identificador,QryLink,
1198.0,0.6863097088348782,identificador,Envio,
2072.0,1.217562046721443,identificador,Envio,
2112.0,0.6678195218138128,identificador,Envio,
479.0,0.6863097088348782,identificador,Envio,
1001.0,1.1847591449646682,identificador,Envio,
1008.0,0.6678195218138128,identificador,Envio,
1083.0,1.217562046721443,identificador,Envio,
1175.0,0.8689247454382582,identificador,Envio,
1270.0,0.8455146423265579,identificador,Envio,
1593.0,0.9616766678135392,identificador,Envio,
1662.0,0.8689247454382582,identificador,Envio,
1794.0,0.9519198893262194,identificador,Envio,
1843.0,0.8455146423265579,identificador,Envio,
2048.0,0.6863097088348782,identificador,Envio,
2133.0,0.9556396933504712,identificador,Envio,
2210.0,0.8689247454382582,identificador,Envio,
2235.0,1.1847591449646682,identificador,Envio,
68.0,1.6690505525687327,identificador,Envio,
74.0,1.6690505525687327,identificador,QryLink,
91.0,1.3182794077137172,identificador,Envio,
139.0,1.217562046721443,identificador,Envio,
173.0,0.8689247454382582,identificador,Envio,
262.0,1.217562046721443,identificador,Envio,
633.0,0.6678195218138128,identificador,Envio,
654.0,1.1847591449646682,identificador,Envio,
777.0,1.1847591449646682,identificador,Envio,
805.0,0.9357676922988912,identificador,Envio,
1020.0,1.191133815660212,identificador,Envio,
1049.0,1.191133815660212,identificador,Envio,
1087.0,0.8689247454382582,identificador,Envio,
1090.0,0.8689247454382582,identificador,Envio,
1091.0,0.8689247454382582,identificador,Envio,
1136.0,1.217562046721443,identificador,Envio,
1154.0,0.8689247454382582,identificador,Envio,
1162.0,1.217562046721443,identificador,Envio,
1225.0,0.8689247454382582,identificador,Envio,
1294.0,1.1847591449646682,identificador,Envio,
1300.0,1.1847591449646682,identificador,Envio,
1303.0,0.6678195218138128,identificador,Envio,
1352.0,0.6793466909860374,identificador,Envio,
1375.0,0.6678195218138128,identificador,Envio,
1391.0,0.6678195218138128,identificador,Envio,
1395.0,1.2099187387061097,identificador,Envio,
1455.0,1.2099187387061097,identificador,Envio,
1471.0,1.0161758522009203,identificador,Envio,
1539.0,0.9408026489069816,identificador,Envio,
1561.0,0.8689247454382582,identificador,Envio,
1636.0,1.217562046721443,identificador,Envio,
1765.0,0.9357676922988912,identificador,Envio,
1801.0,1.1847591449646682,identificador,Envio,
1837.0,1.1847591449646682,identificador,Envio,
1841.0,0.9519198893262194,identificador,Envio,
1861.0,0.8634700259113033,identificador,Envio,
1864.0,0.8634700259113033,identificador,Envio,
1869.0,0.6820013645392717,identificador,Envio,
1870.0,0.8634700259113033,identificador,Envio,
1875.0,1.2099187387061097,identificador,Envio,
1887.0,0.9556396933504712,identificador,Envio,
1892.0,1.2099187387061097,identificador,Envio,
1898.0,1.2099187387061097,identificador,Envio,
1899.0,1.2099187387061097,identificador,Envio,
2002.0,1.217562046721443,identificador,Envio,
2021.0,1.217562046721443,identificador,Envio,
2044.0,0.8689247454382582,identificador,Envio,
2071.0,1.217562046721443,identificador,Envio,
2109.0,1.1847591449646682,identificador,Envio,
2155.0,0.6820013645392717,identificador,Envio,
2280.0,0.8689247454382582,identificador,Envio,
2309.0,1.1847591449646682,identificador,Envio,
2348.0,1.2099187387061097,identificador,Envio,
100.0,0.9408026489069816,identificador,Envio,
102.0,1.191133815660212,identificador,Envio,
156.0,0.8689247454382582,identificador,Envio,
232.0,0.9616766678135392,identificador,Envio,
288.0,1.217562046721443,identificador,Envio,
383.0,0.9616766678135392,identificador,Envio,
403.0,0.6863097088348782,identificador,Envio,
568.0,0.6793466909860374,identificador,Envio,
709.0,0.6678195218138128,identificador,Envio,
992.0,0.8689247454382582,identificador,Envio,
1015.0,0.6678195218138128,identificador,QryLink,
1074.0,1.217562046721443,identificador,Envio,
1108.0,0.6863097088348782,identificador,Envio,
1167.0,0.8689247454382582,identificador,Envio,
1229.0,0.8689247454382582,identificador,Envio,
1237.0,0.6863097088348782,identificador,Envio,
1239.0,0.8689247454382582,identificador,Envio,
1344.0,0.8455146423265579,identificador,Envio,
1345.0,0.8455146423265579,identificador,Envio,
1390.0,0.9357676922988912,identificador,Envio,
1434.0,0.8634700259113033,identificador,Envio,
1514.0,1.191133815660212,identificador,Envio,
1546.0,1.6690505525687327,identificador,Envio,
1583.0,1.217562046721443,identificador,Envio,
1607.0,0.8689247454382582,identificador,Envio,
1645.0,0.8689247454382582,identificador,Envio,
1664.0,1.217562046721443,identificador,Envio,
1716.0,0.6863097088348782,identificador,Envio,
1721.0,1.217562046721443,identificador,Envio,
1723.0,0.8689247454382582,identificador,Envio,
1807.0,1.1847591449646682,identificador,Envio,
1847.0,0.6678195218138128,identificador,Envio,
2029.0,1.217562046721443,identificador,Envio,
2047.0,0.8689247454382582,identificador,Envio,
2049.0,1.217562046721443,identificador,QryLink,
2164.0,1.0161758522009203,identificador,Envio,
2226.0,0.8455146423265579,identificador,Envio,
2231.0,1.1847591449646682,identificador,Envio,
2297.0,0.8689247454382582,identificador,Envio,
2328.0,1.0161758522009203,identificador,Envio,
73.0,1.191133815660212,identificador,Envio,
178.0,1.217562046721443,identificador,Envio,
290.0,0.8689247454382582,identificador,Envio,
322.0,1.217562046721443,identificador,Envio,
341.0,0.8689247454382582,identificador,Envio,
342.0,0.6863097088348782,identificador,Envio,
569.0,1.1847591449646682,identificador,Envio,
690.0,0.8455146423265579,identificador,QryLink,
717.0,0.6678195218138128,identificador,Envio,
1037.0,1.6690505525687327,identificador,Envio,
1061.0,0.6863097088348782,identificador,Envio,
1211.0,0.6863097088348782,identificador,Envio,
1223.0,0.8689247454382582,identificador,Envio,
1260.0,1.1847591449646682,identificador,Envio,
1285.0,0.8455146423265579,identificador,Envio,
1322.0,0.8455146423265579,identificador,Envio,
1405.0,1.2099187387061097,identificador,Envio,
1523.0,1.191133815660212,identificador,Envio,
1537.0,0.9408026489069816,identificador,Envio,
1557.0,0.9616766678135392,identificador,Envio,
1565.0,0.8689247454382582,identificador,Envio,
1741.0,1.1847591449646682,identificador,Envio,
1793.0,0.6678195218138128,identificador,Envio,
1812.0,0.6678195218138128,identificador,Envio,
1889.0,1.2099187387061097,identificador,Envio,
1981.0,1.191133815660212,identificador,QryLink,
1998.0,1.217562046721443,identificador,Envio,
2078.0,1.1847591449646682,identificador,Envio,
2169.0,1.191133815660212,identificador,Envio,
2184.0,0.8689247454382582,identificador,Envio,
2261.0,0.8634700259113033,identificador,Envio,
2277.0,1.217562046721443,identificador,Envio,
430.0,0.9616766678135392,identificador,QryLink,
729.0,0.9357676922988912,identificador,QryLink,
1702.0,0.8689247454382582,identificador,Envio,
1848.0,0.9357676922988912,identificador,Envio,
1938.0,1.423894482151761,identificador,Envio,
2248.0,1.1847591449646682,identificador,Envio,
1347.0,0.9357676922988912,identificador,QryLink,
626.0,0.9519198893262194,identificador,Envio,
1127.0,1.217562046721443,identificador,Envio,
1164.0,1.217562046721443,identificador,Envio,
1425.0,0.8634700259113033,identificador,Envio,
1503.0,0.8455146423265579,identificador,Envio,
1853.0,0.9357676922988912,identificador,Envio,
1906.0,1.2099187387061097,identificador,Envio,
1922.0,1.2099187387061097,identificador,Envio,
2030.0,1.217562046721443,identificador,QryLink,
2035.0,1.217562046721443,identificador,Envio,
2141.0,1.2099187387061097,identificador,Envio,
2239.0,1.1847591449646682,identificador,Envio,
2281.0,0.9616766678135392,identificador,Envio,
259.0,0.8689247454382582,identificador,Envio,
1338.0,0.9357676922988912,identificador,Envio,
1822.0,1.1847591449646682,identificador,Envio,
1832.0,1.1847591449646682,identificador,Envio,
1904.0,1.2099187387061097,identificador,Envio,
1908.0,0.6820013645392717,identificador,Envio,
1927.0,1.423894482151761,identificador,Envio,
929.0,1.2099187387061097,identificador,Envio,
1609.0,0.9616766678135392,identificador,Envio,
2325.0,1.0161758522009203,identificador,Envio,
250.0,0.6863097088348782,identificador,Envio,
367.0,0.9616766678135392,identificador,Envio,
400.0,1.217562046721443,identificador,Envio,
1507.0,0.8634700259113033,identificador,Envio,
1555.0,1.217562046721443,identificador,Envio,
1620.0,1.217562046721443,identificador,Envio,
1643.0,1.217562046721443,identificador,Envio,
1742.0,0.6678195218138128,identificador,Envio,
1973.0,1.191133815660212,identificador,Envio,
1984.0,0.9570417538408628,identificador,Envio,
209.0,1.217562046721443,identificador,Envio,
528.0,0.8689247454382582,identificador,Envio,
1085.0,1.217562046721443,identificador,Envio,
1095.0,0.8689247454382582,identificador,Envio,
1120.0,1.217562046721443,identificador,Envio,
1142.0,0.8689247454382582,identificador,Envio,
1210.0,0.6863097088348782,identificador,Envio,
1220.0,0.6863097088348782,identificador,Envio,
1558.0,0.6863097088348782,identificador,Envio,
1563.0,0.6863097088348782,identificador,Envio,
1578.0,0.8689247454382582,identificador,Envio,
1608.0,1.217562046721443,identificador,Envio,
1632.0,1.217562046721443,identificador,Envio,
1942.0,1.0161758522009203,identificador,Envio,
1983.0,1.191133815660212,identificador,Envio,
1985.0,1.3182794077137172,identificador,Envio,
5.0,1.217562046721443,identificador,Envio,
27.0,1.3182794077137172,identificador,Envio,
115.0,1.191133815660212,identificador,Envio,
895.0,0.6820013645392717,identificador,Envio,
921.0,0.6820013645392717,identificador,Envio,
1041.0,1.6690505525687327,identificador,Envio,
1092.0,1.217562046721443,identificador,Envio,
1149.0,0.8689247454382582,identificador,Envio,
1331.0,0.6678195218138128,identificador,Envio,
1545.0,1.6690505525687327,identificador,Envio,
1564.0,0.9616766678135392,identificador,Envio,
1590.0,1.217562046721443,identificador,Envio,
1753.0,0.8455146423265579,identificador,Envio,
1930.0,0.8026142159149764,identificador,Envio,
1946.0,0.8455146423265579,identificador,Envio,
1997.0,0.8689247454382582,identificador,QryLink,
2060.0,0.8689247454382582,identificador,Envio,
2271.0,0.9408026489069816,identificador,Envio,
2274.0,1.217562046721443,identificador,Envio,
2313.0,0.8455146423265579,identificador,Envio,
13.0,1.191133815660212,identificador,Envio,
95.0,1.191133815660212,identificador,Envio,
130.0,0.9408026489069816,identificador,QryLink,
179.0,0.8689247454382582,identificador,Envio,
213.0,0.8689247454382582,identificador,Envio,
1046.0,1.191133815660212,identificador,Envio,
1103.0,0.8689247454382582,identificador,Envio,
1151.0,1.217562046721443,identificador,Envio,
1203.0,0.8689247454382582,identificador,Envio,
1248.0,1.1847591449646682,identificador,Envio,
1494.0,0.8689247454382582,identificador,Envio,
1512.0,1.6690505525687327,identificador,Envio,
1525.0,1.3182794077137172,identificador,Envio,
1810.0,0.8455146423265579,identificador,Envio,
1963.0,1.6690505525687327,identificador,Envio,
1979.0,1.191133815660212,identificador,Envio,
2171.0,1.217562046721443,identificador,Envio,
512.0,1.217562046721443,identificador,Envio,
550.0,0.9357676922988912,identificador,Envio,
1863.0,0.8634700259113033,identificador,QryLink,
1956.0,0.9556396933504712,identificador,Envio,
1639.0,0.8689247454382582,identificador,Envio,
1750.0,0.9357676922988912,identificador,QryLink,
1774.0,1.1847591449646682,identificador,Envio,
2090.0,0.8455146423265579,identificador,Envio,
2300.0,1.1847591449646682,identificador,Envio,
1603.0,0.8689247454382582,identificador,Envio,
2102.0,0.8455146423265579,identificador,Envio,
2203.0,1.217562046721443,identificador,Envio,
181.0,0.6863097088348782,identificador,Envio,
715.0,1.1847591449646682,identificador,Envio,
1251.0,1.1847591449646682,identificador,Envio,
1253.0,0.8455146423265579,identificador,Envio,
1410.0,0.9721348990956188,identificador,Envio,
1426.0,1.2099187387061097,identificador,Envio,
1476.0,1.423894482151761,identificador,Envio,
1606.0,1.217562046721443,identificador,Envio,
1859.0,0.8634700259113033,identificador,Envio,
1881.0,1.2099187387061097,identificador,Envio,
2020.0,1.217562046721443,identificador,Envio,
2107.0,0.9357676922988912,identificador,Envio,
2175.0,1.1847591449646682,identificador,Envio,
104.0,1.191133815660212,identificador,Envio,
350.0,0.8689247454382582,identificador,Envio,
356.0,0.8689247454382582,identificador,QryLink,
561.0,0.8455146423265579,identificador,Envio,
611.0,0.8455146423265579,identificador,Envio,
789.0,0.6678195218138128,identificador,Envio,
1123.0,1.217562046721443,identificador,Envio,
1125.0,0.8689247454382582,identificador,Envio,
1226.0,1.217562046721443,identificador,Envio,
1293.0,0.8455146423265579,identificador,Envio,
1334.0,1.1847591449646682,identificador,Envio,
1596.0,1.217562046721443,identificador,Envio,
1705.0,0.8689247454382582,identificador,Envio,
1740.0,0.6678195218138128,identificador,Envio,
2032.0,1.217562046721443,identificador,QryLink,
2221.0,0.8689247454382582,identificador,Envio,
2242.0,0.8455146423265579,identificador,Envio,
36.0,1.6690505525687327,identificador,Envio,
393.0,1.217562046721443,identificador,Envio,
531.0,1.217562046721443,identificador,Envio,
1062.0,0.8689247454382582,identificador,Envio,
1790.0,0.8455146423265579,identificador,Envio,
1958.0,0.9616766678135392,identificador,Envio,
1991.0,1.217562046721443,identificador,Envio,
2136.0,0.8634700259113033,identificador,Envio,
2199.0,0.8689247454382582,identificador,Envio,
2272.0,1.6690505525687327,identificador,Envio,
700.0,0.8455146423265579,identificador,Envio,
1422.0,1.2099187387061097,identificador,Envio,
1729.0,0.9357676922988912,identificador,Envio,
1762.0,1.1847591449646682,identificador,Envio,
1943.0,0.8455146423265579,identificador,QryLink,
2227.0,0.8455146423265579,identificador,Envio,
1346.0,0.9357676922988912,identificador,Envio,
1527.0,1.6690505525687327,identificador,Envio,
2157.0,0.9556396933504712,identificador,Envio,
2219.0,1.217562046721443,identificador,Envio,
191.0,0.9616766678135392,identificador,Envio,
452.0,1.217562046721443,identificador,Envio,
1050.0,1.6690505525687327,identificador,Envio,
1129.0,0.8689247454382582,identificador,Envio,
1329.0,1.1847591449646682,identificador,QryLink,
1477.0,1.423894482151761,identificador,Envio,
1786.0,1.1847591449646682,identificador,Envio,
1954.0,0.6678195218138128,identificador,QryLink,
2024.0,1.217562046721443,identificador,Envio,
2162.0,1.0161758522009203,identificador,Envio,
64.0,1.191133815660212,identificador,Envio,
87.0,0.9408026489069816,identificador,Envio,
194.0,0.8689247454382582,identificador,Envio,
283.0,1.217562046721443,identificador,Envio,
285.0,1.217562046721443,identificador,Envio,
371.0,1.217562046721443,identificador,Envio,
409.0,0.8689247454382582,identificador,Envio,
942.0,0.8634700259113033,identificador,Envio,
1185.0,1.217562046721443,identificador,Envio,
1282.0,1.1847591449646682,identificador,Envio,
1312.0,1.1847591449646682,identificador,Envio,
1335.0,0.8455146423265579,identificador,Envio,
1362.0,1.1847591449646682,identificador,Envio,
1432.0,0.9556396933504712,identificador,Envio,
1454.0,0.8634700259113033,identificador,QryLink,
2056.0,0.6863097088348782,identificador,Envio,
2080.0,0.8455146423265579,identificador,Envio,
762.0,0.6678195218138128,identificador,Envio,
1372.0,0.9357676922988912,identificador,Envio,
800.0,0.6678195218138128,identificador,Envio,
1098.0,0.8689247454382582,identificador,Envio,
1791.0,1.1847591449646682,identificador,Envio,
2324.0,1.423894482151761,identificador,Envio,
193.0,1.217562046721443,identificador,Envio,
793.0,0.9357676922988912,identificador,Envio,
1460.0,1.2099187387061097,identificador,Envio,
1462.0,0.8634700259113033,identificador,Envio,
1529.0,1.191133815660212,identificador,Envio,
1553.0,0.9616766678135392,identificador,Envio,
162.0,0.8689247454382582,identificador,Envio,
736.0,0.8455146423265579,identificador,Envio,
745.0,0.6678195218138128,identificador,Envio,
938.0,0.6820013645392717,identificador,Envio,
943.0,0.8634700259113033,identificador,Envio,
1016.0,0.9408026489069816,identificador,Envio,
1048.0,0.9408026489069816,identificador,Envio,
1122.0,1.217562046721443,identificador,Envio,
1197.0,0.9616766678135392,identificador,Envio,
1244.0,0.8455146423265579,identificador,Envio,
1255.0,1.1847591449646682,identificador,Envio,
1466.0,0.6820013645392717,identificador,Envio,
1480.0,1.423894482151761,identificador,Envio,
1611.0,0.8689247454382582,identificador,Envio,
1637.0,0.8689247454382582,identificador,Envio,
1713.0,1.217562046721443,identificador,Envio,
1743.0,0.8455146423265579,identificador,Envio,
2191.0,0.8689247454382582,identificador,QryLink,
1105.0,1.217562046721443,identificador,Envio,
1291.0,0.6678195218138128,identificador,Envio,
1318.0,0.6678195218138128,identificador,Envio,
1320.0,1.1847591449646682,identificador,Envio,
1328.0,0.9357676922988912,identificador,Envio,
1749.0,1.1847591449646682,identificador,Envio,
2031.0,0.9616766678135392,identificador,Envio,
258.0,0.8689247454382582,identificador,Envio,
1703.0,1.217562046721443,identificador,Envio,
2057.0,0.8689247454382582,identificador,Envio,
335.0,0.6863097088348782,identificador,Envio,
432.0,1.217562046721443,identificador,Envio,
483.0,0.6863097088348782,identificador,Envio,
1079.0,0.8689247454382582,identificador,Envio,
1089.0,1.217562046721443,identificador,Envio,
1118.0,0.6863097088348782,identificador,Envio,
1196.0,1.217562046721443,identificador,Envio,
1246.0,1.1847591449646682,identificador,Envio,
1568.0,1.217562046721443,identificador,Envio,
1616.0,1.217562046721443,identificador,Envio,
1617.0,1.217562046721443,identificador,Envio,
1811.0,0.8455146423265579,identificador,Envio,
1990.0,1.217562046721443,identificador,Envio,
2006.0,1.217562046721443,identificador,Envio,
2010.0,1.217562046721443,identificador,Envio,
2025.0,1.217562046721443,identificador,Envio,
2145.0,1.2099187387061097,identificador,Envio,
672.0,0.6678195218138128,identificador,Envio,
1206.0,0.8689247454382582,identificador,Envio,
1233.0,1.217562046721443,identificador,Envio,
1315.0,0.9357676922988912,identificador,Envio,
1816.0,1.1847591449646682,identificador,Envio,
1877.0,1.2099187387061097,identificador,Envio,
1886.0,0.8634700259113033,identificador,Envio,
2082.0,0.8455146423265579,identificador,Envio,
2206.0,1.217562046721443,identificador,Envio,
2303.0,1.1847591449646682,identificador,Envio,
289.0,1.217562046721443,identificador,Envio,
571.0,0.8455146423265579,identificador,Envio,
761.0,0.8455146423265579,identificador,Envio,
1002.0,1.217562046721443,identificador,Envio,
1241.0,1.1847591449646682,identificador,Envio,
1365.0,0.6678195218138128,identificador,Envio,
1453.0,0.8634700259113033,identificador,QryLink,
1524.0,1.191133815660212,identificador,Envio,
1827.0,1.1847591449646682,identificador,Envio,
2160.0,0.8026142159149764,identificador,Envio,
2278.0,1.217562046721443,identificador,Envio,
48.0,1.6690505525687327,identificador,Envio,
83.0,1.3182794077137172,identificador,Envio,
1072.0,1.217562046721443,identificador,Envio,
1117.0,1.217562046721443,identificador,Envio,
1508.0,1.6690505525687327,identificador,Envio,
1510.0,1.3182794077137172,identificador,Envio,
1515.0,1.6690505525687327,identificador,QryLink,
1629.0,1.217562046721443,identificador,Envio,
1776.0,0.8455146423265579,identificador,Envio,
1818.0,0.9357676922988912,identificador,QryLink,
1965.0,1.6690505525687327,identificador,Envio,
1966.0,1.6690505525687327,identificador,Envio,
1974.0,1.6690505525687327,identificador,Envio,
1976.0,1.6690505525687327,identificador,Envio,
2003.0,1.217562046721443,identificador,Envio,
2097.0,1.1847591449646682,identificador,Envio,
2108.0,0.8455146423265579,identificador,Envio,
2293.0,1.217562046721443,identificador,Envio,
1292.0,1.1847591449646682,identificador,Envio,
1314.0,0.9357676922988912,identificador,Envio,
1374.0,1.1847591449646682,identificador,Envio,
1376.0,0.8455146423265579,identificador,QryLink,
1440.0,0.9556396933504712,identificador,Envio,
1441.0,1.2099187387061097,identificador,Envio,
1661.0,1.217562046721443,identificador,Envio,
1725.0,1.1847591449646682,identificador,Envio,
1939.0,1.423894482151761,identificador,Envio,
2165.0,0.8026142159149764,identificador,Envio,
2250.0,0.8455146423265579,identificador,Envio,
2254.0,0.8455146423265579,identificador,Envio,
1261.0,0.6678195218138128,identificador,Envio,
1355.0,0.6678195218138128,identificador,Envio,
1589.0,0.8689247454382582,identificador,Envio,
2081.0,1.1847591449646682,identificador,Envio,
2154.0,1.2099187387061097,identificador,Envio,
997.0,1.1847591449646682,identificador,QryLink,
1284.0,1.1847591449646682,identificador,Envio,
1626.0,0.8689247454382582,identificador,Envio,
1638.0,0.8689247454382582,identificador,Envio,
1704.0,0.8689247454382582,identificador,Envio,
140.0,1.217562046721443,identificador,Envio,
223.0,0.9616766678135392,identificador,Envio,
898.0,1.2099187387061097,identificador,Envio,
983.0,1.423894482151761,identificador,Envio,
1055.0,1.6690505525687327,identificador,QryLink,
1099.0,1.217562046721443,identificador,Envio,
1161.0,1.217562046721443,identificador,Envio,
1262.0,1.1847591449646682,identificador,Envio,
1330.0,0.8455146423265579,identificador,QryLink,
1348.0,0.6678195218138128,identificador,Envio,
1409.0,0.8634700259113033,identificador,Envio,
1448.0,0.9556396933504712,identificador,Envio,
1551.0,0.8689247454382582,identificador,Envio,
